
  k           Obj      Vio          Mov             |dX|     ||dX||      |kkt|
184     3.973e+02   -0.001    1.0e-03|7.5e-01    4.9e-01    1.0e+00    1.9e+00
185     3.961e+02   -0.000    1.0e-03|7.2e-01    4.3e-01    7.5e-01    1.2e+00
186     3.952e+02    0.000    1.0e-03|7.2e-01    4.7e-01    7.3e-01    7.0e-01
187     3.954e+02   -0.000    1.0e-03|7.4e-01    4.7e-01    9.1e-01    9.6e-01
188     3.955e+02   -0.000    1.0e-03|7.2e-01    5.0e-01    1.5e+00    9.8e-01
189     4.082e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.6e+00    1.5e+01
190     3.995e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.5e+00    3.6e+00
191     4.015e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.5e+00    4.3e+00
192     3.987e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.2e+00    3.1e+00
193     3.960e+02   -0.001    1.0e-03|7.5e-01    2.8e-01    6.0e-01    1.3e+00
194     3.944e+02    0.000    1.0e-03|7.5e-01    2.0e-01    3.1e-01    5.7e-01
195     3.942e+02   -0.000    1.0e-03|7.5e-01    1.1e-01    2.7e-01    5.3e-01
196     3.940e+02   -0.000    1.0e-03|7.5e-01    2.0e-01    4.4e-01    4.4e-01
197     3.945e+02   -0.001    1.0e-03|7.5e-01    4.8e-01    9.8e-01    6.0e-01
198     3.954e+02   -0.000    1.0e-03|7.5e-01    5.0e-01    1.4e+00    3.3e+00

Max. Iter. at X = xopt.txt

